"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028430",522.312208174983,-0.183443959956892,0.260151222873711,-0.705143562004105,0.480720899446399,0.999956115459699
"ENSMUSG00000028431",739.09270165275,-0.143738694316149,0.159015315833385,-0.903929873439092,0.366032587449521,0.999956115459699
"ENSMUSG00000028433",966.842253872544,-0.202771615008162,0.220605244450961,-0.919160446583295,0.358011656268933,0.999956115459699
"ENSMUSG00000028434",87.5962628973556,0.0135623412412781,0.280510063320225,0.0483488580792753,0.96143821693937,0.999956115459699
"ENSMUSG00000028436",1031.85354677467,-0.0632771056700635,0.185861526846564,-0.340452953032615,0.733515446905518,0.999956115459699
"ENSMUSG00000028437",1231.74667435936,-0.136745546378365,0.178245541737412,-0.767175128451829,0.442977398377669,0.999956115459699
"ENSMUSG00000028438",22.4760686278799,-0.676648796849228,0.70466650996631,-0.960239754946746,0.336934562869092,0.999956115459699
"ENSMUSG00000028439",597.615408162358,0.243668114708601,0.219878049992277,1.10819663316625,0.267776904564068,0.999956115459699
"ENSMUSG00000028443",510.080394913964,-0.0793342979729832,0.170036452813819,-0.466572294705831,0.640805912736999,0.999956115459699
"ENSMUSG00000028445",386.969202383456,-0.160642740102392,0.298800589112637,-0.537625245584223,0.590835797559614,0.999956115459699
"ENSMUSG00000028447",736.478564170435,0.0784305668503776,0.182908165454273,0.428797515166076,0.668070587340811,0.999956115459699
"ENSMUSG00000028452",11940.7577974181,0.129445516076341,0.202794048977832,0.638310230151233,0.523271753923131,0.999956115459699
"ENSMUSG00000028453",106.250477500485,-0.228242380404346,0.280547619504691,-0.813560210588526,0.41589694001043,0.999956115459699
"ENSMUSG00000028454",624.336697959636,-0.143487040367418,0.308921746270362,-0.464476981953355,0.642306047186431,0.999956115459699
"ENSMUSG00000028455",1723.3503666503,0.128983087507858,0.175176680929717,0.736302839072555,0.461546418820894,0.999956115459699
"ENSMUSG00000028456",563.006886150958,0.159272803870937,0.208738933585236,0.763023941606467,0.445449117675745,0.999956115459699
"ENSMUSG00000028457",9.66974096965981,-0.186476057202833,0.786062465851524,-0.237228038869439,0.812479885196509,0.999956115459699
"ENSMUSG00000028458",877.929546415385,-0.183390912287972,0.176544904619441,-1.03877771314492,0.298908128754366,0.999956115459699
"ENSMUSG00000028459",131.144519766004,-0.223581135205822,0.38711665276068,-0.577554940123029,0.563564636155213,0.999956115459699
"ENSMUSG00000028461",552.880946314966,-0.0183883332547625,0.198589454546311,-0.0925947115206681,0.926225545294227,0.999956115459699
"ENSMUSG00000028463",46.8746799606184,-0.743033775433304,0.482018660937276,-1.54150416913007,0.12319412903269,0.999956115459699
"ENSMUSG00000028464",517.680711392247,-0.197609202208708,0.269118284985626,-0.734283819545232,0.462775777261538,0.999956115459699
"ENSMUSG00000028465",3839.43532262315,-0.194722284058683,0.173525162397177,-1.12215589582904,0.261796161293834,0.999956115459699
"ENSMUSG00000028466",833.519653952524,-0.0159784295588613,0.212985079427472,-0.0750213564340428,0.940197719796405,0.999956115459699
"ENSMUSG00000028467",867.558439846594,-0.167898794023968,0.185838128448474,-0.903467955826516,0.366277587723541,0.999956115459699
"ENSMUSG00000028468",992.640051157417,-0.519747042093922,0.211706936689211,-2.45503076196751,0.0140872532854027,0.999956115459699
"ENSMUSG00000028469",1599.16097974176,-0.206737692393066,0.167840015820331,-1.23175448585738,0.218040809804738,0.999956115459699
"ENSMUSG00000028470",1207.36647540194,-0.117487878086661,0.196445592580089,-0.598068282131411,0.549794372889779,0.999956115459699
"ENSMUSG00000028475",578.230455261683,-0.162985570819368,0.282528555151027,-0.576881762384135,0.564019331451636,0.999956115459699
"ENSMUSG00000028476",281.67745531779,0.226386111640124,0.297018961273444,0.762194139624999,0.44594414326501,0.999956115459699
"ENSMUSG00000028478",1792.29684659467,-0.093063122491841,0.157893940135951,-0.589402749793381,0.555591132344884,0.999956115459699
"ENSMUSG00000028479",601.949187495302,0.0203782771298508,0.174227514254435,0.116963599102327,0.906888899146608,0.999956115459699
"ENSMUSG00000028480",290.863581513943,0.221637495581017,0.227525054658623,0.974123469230943,0.329995237835158,0.999956115459699
"ENSMUSG00000028483",1325.52119028308,-0.208002276659716,0.178345213604155,-1.16629021018409,0.243497129977699,0.999956115459699
"ENSMUSG00000028484",918.376823751341,0.0345514895036804,0.197763568879039,0.174711094159176,0.861306649979198,0.999956115459699
"ENSMUSG00000028487",77.3404670254607,0.73489249800923,0.468345726440117,1.5691239537833,0.116619059294124,0.999956115459699
"ENSMUSG00000028488",33.5519967334057,-0.582514321644993,0.586631084040437,-0.992982365736419,0.320718548237711,0.999956115459699
"ENSMUSG00000028494",2024.45329554146,-0.163021285102221,0.159592654949313,-1.02148363377999,0.307025359193084,0.999956115459699
"ENSMUSG00000028495",8903.03851685742,0.118566508303852,0.148225202219959,0.799907886972587,0.42376416786503,0.999956115459699
"ENSMUSG00000028496",417.270866908558,-0.20218829543705,0.239825076292374,-0.84306569839494,0.399191701410817,0.999956115459699
"ENSMUSG00000028497",313.868310956415,0.277264309755903,0.299734954059028,0.925031618772431,0.354949460620107,0.999956115459699
"ENSMUSG00000028514",2389.02920653349,0.00271615079169843,0.206516163643738,0.0131522431163503,0.989506330813515,0.999956115459699
"ENSMUSG00000028517",3018.92901096976,-0.131852481080955,0.158720226365391,-0.83072261236206,0.406130349132125,0.999956115459699
"ENSMUSG00000028518",3212.80868467318,-0.0214493096430471,0.263304852850097,-0.0814618850008758,0.935074635464129,0.999956115459699
"ENSMUSG00000028521",400.389716732262,0.0189345978487409,0.28888177225789,0.0655444533614869,0.947740513741396,0.999956115459699
"ENSMUSG00000028522",1098.2482966593,0.132070497603512,0.154289047270026,0.855993992706241,0.392001102277857,0.999956115459699
"ENSMUSG00000028524",65.7275309691367,0.145460248117781,0.499739359196666,0.291072226833623,0.770996080504379,0.999956115459699
"ENSMUSG00000028525",1519.26644247359,0.155894849960569,0.207519236758263,0.751230837178572,0.452513744699217,0.999956115459699
"ENSMUSG00000028527",1079.08965355616,-0.0568488461129091,0.226055342014865,-0.251481984925492,0.801441488694591,0.999956115459699
"ENSMUSG00000028528",14.9285172440428,-0.421836103652521,0.784647567186863,-0.537612198512127,0.590844806842256,0.999956115459699
"ENSMUSG00000028530",4591.16734244261,-0.0772807634915041,0.176757594479981,-0.437213256487584,0.661956696700392,0.999956115459699
"ENSMUSG00000028532",122.93676968048,-0.675645066139629,0.307741232040563,-2.19549737180026,0.028127939220861,0.999956115459699
"ENSMUSG00000028538",1209.98838085378,0.0479168676775235,0.273464662630082,0.175221424284501,0.860905650606978,0.999956115459699
"ENSMUSG00000028540",178.324598066301,-0.292634731852246,0.242911827686343,-1.20469527828059,0.228320959494564,0.999956115459699
"ENSMUSG00000028541",277.269044356288,-0.0462172596814023,0.251137483976923,-0.184031706257155,0.853988581700721,0.999956115459699
"ENSMUSG00000028542",81.7951592965645,-0.263005790335286,0.340779840968519,-0.771776257620774,0.440246956076006,0.999956115459699
"ENSMUSG00000028545",157.051664452417,-0.305654750445781,0.249610624567567,-1.22452620346312,0.220753787581749,0.999956115459699
"ENSMUSG00000028549",250.906790865704,0.377936654336941,0.213232925440475,1.77241227430632,0.0763261457682313,0.999956115459699
"ENSMUSG00000028550",241.722995112096,-0.150085103967585,0.210637174186271,-0.71252904216642,0.476137233983523,0.999956115459699
"ENSMUSG00000028551",375.355121512685,0.0026469337349816,0.207681911378331,0.0127451337355988,0.9898311298703,0.999956115459699
"ENSMUSG00000028552",2092.97002260915,0.0467043158936986,0.153400687208462,0.304459626248157,0.760777747189537,0.999956115459699
"ENSMUSG00000028553",147.108448463926,0.46939221123945,0.395587176168042,1.18657084839388,0.235396940281172,0.999956115459699
"ENSMUSG00000028555",106.326204683057,-0.181136091446614,0.301145908377916,-0.601489465429833,0.5475140262388,0.999956115459699
"ENSMUSG00000028556",625.328359346611,-0.0607229746937586,0.252993356386967,-0.240018060398707,0.810316255613523,0.999956115459699
"ENSMUSG00000028557",3210.8796683317,0.0516046114881271,0.178286152260409,0.289448231586445,0.772238390270481,0.999956115459699
"ENSMUSG00000028559",3635.16836719724,0.106983304747359,0.155822241096356,0.686572751069621,0.492352004646747,0.999956115459699
"ENSMUSG00000028560",852.791032141072,0.0252037695410094,0.181027937639157,0.139225855797176,0.889271677503841,0.999956115459699
"ENSMUSG00000028563",826.56434283206,0.0459501900409246,0.213587495401867,0.215135207023562,0.829661905269395,0.999956115459699
"ENSMUSG00000028565",1322.37795203935,0.0871922185662246,0.253439850988711,0.344035155584543,0.730819847676288,0.999956115459699
"ENSMUSG00000028567",814.356473167439,0.0136189678709891,0.169624314431105,0.0802890076028609,0.936007400651823,0.999956115459699
"ENSMUSG00000028568",1670.05366023234,-0.035176776828328,0.180423486687192,-0.194967836362211,0.845418127263952,0.999956115459699
"ENSMUSG00000028572",456.881369546435,0.0310993847617527,0.191627797494396,0.16229057145356,0.871077039145775,0.999956115459699
"ENSMUSG00000028573",174.610132463891,0.0952917484493702,0.231051000486418,0.412427335301548,0.680026230878914,0.999956115459699
"ENSMUSG00000028576",171.867695646406,0.227276047166871,0.296701425057775,0.766009287358882,0.443670776090655,0.999956115459699
"ENSMUSG00000028577",1746.2426493484,0.0154188786845888,0.194149852163834,0.0794174114105299,0.936700620079019,0.999956115459699
"ENSMUSG00000028578",136.235707809297,-0.0203113494590145,0.237807396447023,-0.0854109239766195,0.931934708821819,0.999956115459699
"ENSMUSG00000028580",1482.38266126092,-0.092500439832082,0.217852975295798,-0.424600305350369,0.671128070381887,0.999956115459699
"ENSMUSG00000028581",642.848431648697,-0.0555287785244709,0.211666460095615,-0.262340941967789,0.793058599885644,0.999956115459699
"ENSMUSG00000028582",593.454504246115,0.212718806513753,0.24406655956928,0.871560638578064,0.383448111686751,0.999956115459699
"ENSMUSG00000028583",261.578493603943,-0.0990916978997721,0.287960447970338,-0.344115654070587,0.730759310777143,0.999956115459699
"ENSMUSG00000028587",12.2600894621834,0.684079800507108,1.15428307483522,0.592644746701116,0.553418926224634,0.999956115459699
"ENSMUSG00000028597",298.372846617737,-0.362058552784814,0.26376558897959,-1.37265271859564,0.169860334467677,0.999956115459699
"ENSMUSG00000028599",468.759155389285,0.219466672612129,0.253420614872962,0.866017441880751,0.38648059691516,0.999956115459699
"ENSMUSG00000028600",484.552700281173,0.2853264380037,0.278213510198156,1.02556643565037,0.30509599518768,0.999956115459699
"ENSMUSG00000028601",964.786049318197,-0.530705376472448,0.217433591274645,-2.44076995353539,0.0146559875216363,0.999956115459699
"ENSMUSG00000028603",9322.16928563088,-0.0592464725664464,0.177927036339757,-0.332981843486189,0.739147988645989,0.999956115459699
"ENSMUSG00000028607",6211.20998318403,-0.165899267222489,0.217109051604388,-0.764128745423235,0.44479052367107,0.999956115459699
"ENSMUSG00000028608",1297.3264564177,-0.0571231535245989,0.161771136286203,-0.353110912341849,0.724005292319643,0.999956115459699
"ENSMUSG00000028609",600.617601920449,-0.0313744018071245,0.211000831196198,-0.148693261677018,0.881795678531179,0.999956115459699
"ENSMUSG00000028613",21.7468488611855,0.462399873454475,0.574518089871606,0.804848239953266,0.420907260242523,0.999956115459699
"ENSMUSG00000028614",600.990868360353,-0.0116330064541462,0.210022112088225,-0.0553894365620865,0.955828211321518,0.999956115459699
"ENSMUSG00000028617",246.846337794684,-0.165699800520272,0.216508974881891,-0.765325320165888,0.444077850251523,0.999956115459699
"ENSMUSG00000028618",4184.63807593889,0.127883055338723,0.137083894619838,0.932881690393822,0.350881056892787,0.999956115459699
"ENSMUSG00000028619",295.223814744598,0.00728282578703745,0.246692475055824,0.0295218805737362,0.97644836837116,0.999956115459699
"ENSMUSG00000028621",276.696843354102,0.0461321595432414,0.27421313020305,0.168234684856561,0.866398655230499,0.999956115459699
"ENSMUSG00000028622",3068.05791059088,0.0531767150076031,0.178497990955288,0.29791212059593,0.765770236866708,0.999956115459699
"ENSMUSG00000028626",18.5605879047742,0.198679155798791,0.699160038914549,0.284168351651279,0.776281367834055,0.999956115459699
"ENSMUSG00000028629",122.544840321447,0.119568684022708,0.318008770725422,0.375991780824018,0.706923006418433,0.999956115459699
"ENSMUSG00000028630",1039.25438956266,0.0347279113581369,0.270645403691582,0.128315171380895,0.897899559328024,0.999956115459699
"ENSMUSG00000028631",138.1952723637,-0.346992002709711,0.246149862633634,-1.40967782389612,0.158634835711997,0.999956115459699
"ENSMUSG00000028633",1331.53078860972,0.24391478414186,0.164350295684748,1.48411527418077,0.137778341741321,0.999956115459699
"ENSMUSG00000028634",332.77862160453,-0.155874110482967,0.224317846141083,-0.694880559725645,0.487130156648917,0.999956115459699
"ENSMUSG00000028636",283.620175501361,-0.19050019631162,0.202231519503331,-0.94199062925244,0.346197437549611,0.999956115459699
"ENSMUSG00000028637",22.432226074138,0.865426079599283,0.700436791318368,1.23555200173076,0.216625135534839,0.999956115459699
"ENSMUSG00000028639",20747.3995719487,0.102370836271589,0.204784857906188,0.499894559188965,0.617149323516143,0.999956115459699
"ENSMUSG00000028641",535.015725032541,-0.211160068381689,0.183745007478788,-1.14920166419252,0.250472834819458,0.999956115459699
"ENSMUSG00000028642",83.7734570682755,0.116846549438813,0.28274310560349,0.413260472574263,0.679415786610705,0.999956115459699
"ENSMUSG00000028643",338.819233319984,-0.143753906957389,0.200217163049167,-0.717989930374191,0.472763495654217,0.999956115459699
"ENSMUSG00000028645",359.492208088366,0.031553521057862,0.252983387364274,0.124725664347389,0.90074073884129,0.999956115459699
"ENSMUSG00000028646",1415.22359373833,-0.137345452458555,0.187499395852486,-0.732511440018777,0.463856462753045,0.999956115459699
"ENSMUSG00000028647",575.262561585951,-0.120372806950036,0.212983744243802,-0.56517368204517,0.571955635637011,0.999956115459699
"ENSMUSG00000028648",4031.2806522936,-0.0770664568465288,0.223123662737772,-0.345397955111116,0.729795214279635,0.999956115459699
"ENSMUSG00000028649",8026.31424002715,-0.0101665155046696,0.175712367549139,-0.0578588499288559,0.953861061180619,0.999956115459699
"ENSMUSG00000028651",427.579817361934,0.0458421553179367,0.191406096258477,0.239502065054558,0.81071629537087,0.999956115459699
"ENSMUSG00000028653",208.904553138536,0.356083777241156,0.254936432509596,1.39675515867177,0.162487210911075,0.999956115459699
"ENSMUSG00000028654",14.1526631112882,-0.0495930569695424,0.70871217948379,-0.0699763012477997,0.944212522253069,0.999956115459699
"ENSMUSG00000028656",1886.84814961413,0.0298367550440113,0.186908908934275,0.159632599720023,0.873170497409902,0.999956115459699
"ENSMUSG00000028657",2181.67532496481,0.0604086322429278,0.173988221162687,0.347199550861797,0.728441408238416,0.999956115459699
"ENSMUSG00000028664",22.6905820911906,-0.57785697598457,0.773521095266409,-0.74704746841526,0.455034908040735,0.999956115459699
"ENSMUSG00000028668",1412.79418545796,-0.0728204485851835,0.178967450170916,-0.406892138853402,0.684087209939308,0.999956115459699
"ENSMUSG00000028669",411.599421647681,-0.0359335204532747,0.190104480074409,-0.189019850764221,0.850077258575272,0.999956115459699
"ENSMUSG00000028670",731.120000732331,-0.0913218989599289,0.227841401777235,-0.400813452900083,0.688557473482121,0.999956115459699
"ENSMUSG00000028671",49.5635789390552,-0.240821620021413,0.484816983293452,-0.496726864610779,0.619381675232651,0.999956115459699
"ENSMUSG00000028672",2006.50684586899,-0.102275261684487,0.19946574676535,-0.512745989439494,0.608129015077103,0.999956115459699
"ENSMUSG00000028673",587.694152523353,-0.138359261205074,0.232752669620727,-0.594447580045084,0.552212793021059,0.999956115459699
"ENSMUSG00000028675",2498.33892729892,-0.0404926642682541,0.175816821469311,-0.230311661477295,0.817849599613906,0.999956115459699
"ENSMUSG00000028676",2718.00554056501,-0.325876446809335,0.195266661717629,-1.66887908024247,0.0951413462926421,0.999956115459699
"ENSMUSG00000028677",944.973901136607,-0.0481806844710723,0.161425406824459,-0.298470268211658,0.765344265081134,0.999956115459699
"ENSMUSG00000028678",18.2963917494299,-0.546929983677085,0.657638987591025,-0.831656872535076,0.405602650473011,0.999956115459699
"ENSMUSG00000028680",136.261623966517,-0.417824236155424,0.271250044919584,-1.54036559248974,0.12347126348292,0.999956115459699
"ENSMUSG00000028681",54.6867383575723,0.225004307603043,0.426876883854857,0.527094148484149,0.598128210038971,0.999956115459699
"ENSMUSG00000028683",400.244021858563,0.0390350479699503,0.235232454127671,0.165942442401099,0.868202246301873,0.999956115459699
"ENSMUSG00000028684",1507.22733560677,-0.114450813372265,0.156790846003845,-0.729958516643617,0.465415541887272,0.999956115459699
"ENSMUSG00000028687",69.9926747776016,-0.07696156344039,0.476815905210957,-0.161407290736956,0.871772624786931,0.999956115459699
"ENSMUSG00000028688",280.14157769825,-0.0757909742592462,0.244044783682888,-0.310561746559308,0.756133811878203,0.999956115459699
"ENSMUSG00000028689",252.639277027399,0.0986913061590241,0.246988469440619,0.399578597262216,0.689466923021374,0.999956115459699
"ENSMUSG00000028690",1500.77751239984,0.120514637737628,0.22063676703089,0.546212851826076,0.584919632893709,0.999956115459699
"ENSMUSG00000028691",10663.3613311209,0.114962881221074,0.171407788381864,0.670698118833188,0.502412861491855,0.999956115459699
"ENSMUSG00000028692",5559.31063071484,-0.0409208835910648,0.147120421361452,-0.278145502931429,0.780900667024357,0.999956115459699
"ENSMUSG00000028693",697.24045118677,-0.0745134066119382,0.203705357241967,-0.365790117750458,0.714521694509231,0.999956115459699
"ENSMUSG00000028696",219.153355694566,0.0524059510534723,0.210213984125751,0.249298120062854,0.803130185401007,0.999956115459699
"ENSMUSG00000028698",491.286619573154,-0.0283118238586384,0.206253135579246,-0.137267362162164,0.890819467419145,0.999956115459699
"ENSMUSG00000028700",1249.33661543744,0.0258977973721202,0.181377447377592,0.142783999590677,0.886460774070852,0.999956115459699
"ENSMUSG00000028701",94.7506743133875,-0.348078979088534,0.353695012129936,-0.984121820074354,0.325055619528579,0.999956115459699
"ENSMUSG00000028703",1007.91933459644,-0.417093472468231,0.17485573079581,-2.38535774932821,0.0170625197034821,0.999956115459699
"ENSMUSG00000028706",994.509407395737,0.0382135577084927,0.180169426953714,0.212097903371307,0.832030655363387,0.999956115459699
"ENSMUSG00000028708",784.998669403351,-0.0558668876527197,0.170478584468943,-0.327706191524,0.743133821532189,0.999956115459699
"ENSMUSG00000028710",3374.6141593953,-0.173073307235991,0.214904335701277,-0.805350467552075,0.420617466464436,0.999956115459699
"ENSMUSG00000028713",1046.09938103293,-0.113565826081668,0.19416432959856,-0.584895414706029,0.558618041927911,0.999956115459699
"ENSMUSG00000028715",9.98402562984014,-5.82899373378394,2.66048194586501,-2.19095406486163,0.0284551167169402,0.999956115459699
"ENSMUSG00000028717",308.301501023512,0.0632926621681801,0.234379689458222,0.270043288795559,0.787126950631945,0.999956115459699
"ENSMUSG00000028718",20.4746941888549,0.195869006557943,0.664967599042648,0.294554211122369,0.768334445162441,0.999956115459699
"ENSMUSG00000028719",1443.67572269119,-0.0797527793690646,0.254674527859605,-0.313155697349639,0.754162375154768,0.999956115459699
"ENSMUSG00000028729",950.945100820812,0.08200357680982,0.168926287243045,0.48543999958891,0.627364264376443,0.999956115459699
"ENSMUSG00000028737",2228.06747146739,-0.300491873746021,0.310066512981938,-0.969120692383592,0.332484974587149,0.999956115459699
"ENSMUSG00000028741",471.954717360578,0.0679333587875472,0.195515294990695,0.347458027725044,0.728247245592848,0.999956115459699
"ENSMUSG00000028743",1072.48293202922,-0.0734607610101985,0.259849395896799,-0.282705144480589,0.777402872335801,0.999956115459699
"ENSMUSG00000028744",262.592826971464,-0.223778861067244,0.243172716759516,-0.920246580493435,0.357443917634541,0.999956115459699
"ENSMUSG00000028745",6308.35973981815,-0.0153941958750977,0.1897375921663,-0.0811341374122902,0.935335277439756,0.999956115459699
"ENSMUSG00000028750",17.4921241189259,0.11440643044825,0.67273554175203,0.170061522467354,0.864961753294989,0.999956115459699
"ENSMUSG00000028751",15.77401734043,-1.26199649193205,0.97086118431892,-1.29987325924186,0.193644411520405,0.999956115459699
"ENSMUSG00000028755",35.0955937610409,-0.303501112907911,0.596149613795738,-0.509102255347432,0.610680551035423,0.999956115459699
"ENSMUSG00000028756",15194.9950529528,-0.0296205221222633,0.210562993430229,-0.140672972205243,0.888128297793289,0.999956115459699
"ENSMUSG00000028757",1813.96607215343,0.0136400637747834,0.173074062167141,0.0788105600804058,0.937183304446294,0.999956115459699
"ENSMUSG00000028758",19.0378010262276,-0.68584234274726,0.590830217834642,-1.16081121453272,0.245718681351168,0.999956115459699
"ENSMUSG00000028759",4065.63511281261,-0.00110298465410185,0.157868899575618,-0.00698671275385386,0.994425455115756,0.999956115459699
"ENSMUSG00000028760",1745.6307870884,0.0921139939998403,0.191822295982729,0.480204835042398,0.631081749152393,0.999956115459699
"ENSMUSG00000028763",10431.8905161365,-0.380976554901782,0.259149427069961,-1.47010378996104,0.141533646057037,0.999956115459699
"ENSMUSG00000028766",937.532177240251,0.0262183541271621,0.265542799115374,0.0987349467374206,0.921348720937952,0.999956115459699
"ENSMUSG00000028771",1220.50489540371,-0.142035960737507,0.154805548536072,-0.917512079383965,0.358874366085099,0.999956115459699
"ENSMUSG00000028772",783.370828217857,0.120914312705105,0.170172471893173,0.710539791541662,0.477369464493803,0.999956115459699
"ENSMUSG00000028773",87134.0237643457,-0.0208013562815552,0.170983226655574,-0.121657291702987,0.903170438199241,0.999956115459699
"ENSMUSG00000028776",1099.66455534929,-0.0418075601197822,0.239696004558486,-0.174419094706191,0.861536108915509,0.999956115459699
"ENSMUSG00000028777",28.6984205549227,0.11980032672517,0.44084607913876,0.271750918051063,0.785813547049041,0.999956115459699
"ENSMUSG00000028779",1077.31328886896,-0.0743693769750977,0.18880186211324,-0.393901713376599,0.69365360534048,0.999956115459699
"ENSMUSG00000028780",593.476575788095,0.236687422865171,0.246939020981463,0.958485305094567,0.337818097967352,0.999956115459699
"ENSMUSG00000028782",48.7878781411985,0.416444740446989,0.487764021687064,0.853783226992845,0.393225109711226,0.999956115459699
"ENSMUSG00000028785",10.9059448292808,1.45851085671779,1.19666595556244,1.2188120251422,0.222915546309024,0.999956115459699
"ENSMUSG00000028788",6162.02940184701,0.0509064034953295,0.198163962013449,0.256890319400632,0.797263443867425,0.999956115459699
"ENSMUSG00000028789",47.6781189869422,-0.439261949821439,0.416485370302767,-1.05468758603001,0.291568231173929,0.999956115459699
"ENSMUSG00000028790",1722.1148717976,0.106025820807831,0.182287868560322,0.58163947850839,0.560809545238239,0.999956115459699
"ENSMUSG00000028792",2028.80468706337,-0.0590310308903914,0.169212861701896,-0.348856643027448,0.727196936507239,0.999956115459699
"ENSMUSG00000028793",612.113130004568,-0.0711289812001787,0.188363026897098,-0.377616469494495,0.705715528174849,0.999956115459699
"ENSMUSG00000028794",12.8317303072687,-0.226816281862774,0.776510853192195,-0.292096731076384,0.770212665979309,0.999956115459699
"ENSMUSG00000028795",556.284887951068,0.0261979892527271,0.253834726720511,0.103208846130707,0.917797219210786,0.999956115459699
"ENSMUSG00000028796",981.645628413781,-0.0525746739455893,0.182214805059268,-0.288531296501887,0.772940077492484,0.999956115459699
"ENSMUSG00000028797",1245.45025671916,0.116145848348132,0.160534049684891,0.723496657413878,0.469374806944233,0.999956115459699
"ENSMUSG00000028798",2215.62332404375,-0.0366527113594476,0.145569468776398,-0.251788453083854,0.801204582949011,0.999956115459699
"ENSMUSG00000028799",288.613861501592,0.0105970163837244,0.269093129718564,0.0393804791478974,0.968587043218781,0.999956115459699
"ENSMUSG00000028800",859.465233185591,-0.133924397295876,0.22362481293223,-0.598879862837322,0.549253000782201,0.999956115459699
"ENSMUSG00000028801",15.0682077094324,0.467709052392115,0.887000371333937,0.5272929612067,0.597990161492,0.999956115459699
"ENSMUSG00000028803",953.714366373302,0.0303943915530945,0.229626863099305,0.132364267589851,0.89469617628431,0.999956115459699
"ENSMUSG00000028807",128.713621382833,-0.149887433615959,0.263515017115759,-0.568800348672788,0.569491638017156,0.999956115459699
"ENSMUSG00000028809",3163.14651624935,-0.134116362590064,0.193685392343394,-0.692444386060269,0.488658299758427,0.999956115459699
"ENSMUSG00000028811",818.192964672747,-0.064095139637584,0.162483630936053,-0.394471364705095,0.693233064502897,0.999956115459699
"ENSMUSG00000028820",4702.44159477372,-0.0897019970294716,0.179296836779697,-0.50029882646334,0.616864680300633,0.999956115459699
"ENSMUSG00000028821",1668.38502726271,-0.106124753364778,0.162270486727993,-0.653999106705527,0.513112381130511,0.999956115459699
"ENSMUSG00000028822",1595.87749087637,-0.0207700974231863,0.197709104128271,-0.10505382397419,0.916333099608049,0.999956115459699
"ENSMUSG00000028825",134.027057923924,-0.293721746855123,0.281482535041964,-1.04348124764236,0.296725461425807,0.999956115459699
"ENSMUSG00000028826",994.882805196877,0.041844166967556,0.180028293327994,0.232431059551956,0.816203227351881,0.999956115459699
"ENSMUSG00000028830",1035.65437936065,-0.0640386220796891,0.233144398327479,-0.274673646628812,0.783566979614282,0.999956115459699
"ENSMUSG00000028832",406.205194277913,0.128564461857405,0.217202022505734,0.591911900148221,0.553909584625978,0.999956115459699
"ENSMUSG00000028833",427.623118471634,-0.322021464614153,0.284325472791899,-1.13258042430072,0.257390493150911,0.999956115459699
"ENSMUSG00000028834",4382.76809067453,-0.144261904604689,0.212760298734599,-0.678048984997165,0.497740634977327,0.999956115459699
"ENSMUSG00000028836",41.0974887556457,-0.348640685156735,0.460034276086093,-0.757858062496824,0.448535958598546,0.999956115459699
"ENSMUSG00000028837",2693.06355451357,-0.0447614005763057,0.199119025263459,-0.224797206178972,0.822137039605487,0.999956115459699
"ENSMUSG00000028838",430.197707674747,-0.435088465276288,0.296114234556876,-1.46932641021929,0.141744276764387,0.999956115459699
"ENSMUSG00000028840",103.653218416781,-0.155982448950778,0.270346945441669,-0.576971375415202,0.563958792483471,0.999956115459699
"ENSMUSG00000028841",249.250875555244,0.285433960768553,0.20854620221072,1.36868453005988,0.171097908066367,0.999956115459699
"ENSMUSG00000028842",757.162668801921,0.00798498472197643,0.202813004325117,0.0393711672905165,0.968594467248472,0.999956115459699
"ENSMUSG00000028843",772.70871662741,-0.220180388089615,0.287259129693379,-0.766486998427644,0.443386585068221,0.999956115459699
"ENSMUSG00000028845",45.1997763685593,-0.643654612626374,0.531325446104658,-1.21141311289576,0.225737116265598,0.999956115459699
"ENSMUSG00000028847",1134.63208873242,-0.0717371731337716,0.170926116397104,-0.419696969930026,0.67470683892744,0.999956115459699
"ENSMUSG00000028848",173.981235306907,0.0723669762351083,0.226154263595712,0.319989440325017,0.748976335445214,0.999956115459699
"ENSMUSG00000028849",6299.33234670492,-0.125306772702843,0.249607799921862,-0.502014651553636,0.615657214740984,0.999956115459699
"ENSMUSG00000028850",111.933837496878,-0.118022077134308,0.318787924012138,-0.370221292102062,0.711217613148844,0.999956115459699
"ENSMUSG00000028851",1971.04499450806,0.112142787708805,0.164856013356696,0.680246873774412,0.496348157056628,0.999956115459699
"ENSMUSG00000028854",604.032714353919,-0.249261908801313,0.219487605014559,-1.13565369117212,0.256101528715191,0.999956115459699
"ENSMUSG00000028857",706.767711809315,-0.0373960107280531,0.176844396124546,-0.211462797507681,0.83252615908881,0.999956115459699
"ENSMUSG00000028859",122.856651789905,-0.14065622499994,0.313879483660187,-0.44812175475673,0.654065328385954,0.999956115459699
"ENSMUSG00000028860",17.2929103953126,0.297147529602464,0.573064480285181,0.518523726081558,0.604092910575377,0.999956115459699
"ENSMUSG00000028861",1482.72377654996,0.0108148456350664,0.221918799894783,0.0487333458913528,0.961131801259136,0.999956115459699
"ENSMUSG00000028862",489.815826787795,0.275552698125935,0.33778190693606,0.815771041810404,0.414631098532575,0.999956115459699
"ENSMUSG00000028863",896.366146736341,-0.20680102762307,0.176241042952871,-1.17339879609299,0.240635919786983,0.999956115459699
